,NID,Code,State,Error line,Error
1202,d0848951,"a = int(input(a))
b = int(input(b))
while( a > 0 and b > 0 ):          
         if(a>b):          
             a = a % b
       else:
             b = b % a
if( a == 0 ):         
        print(""GCD="" + str(b))
else:
        print(""GCD="" + str(a))",Compile Error,6,IndentationError
1203,d0848951,"a = int(input(a))
b = int(input(b))
while( a > 0 and b > 0 ):          
         if(a>b):          
             a = a % b
         else:
             b = b % a
if( a == 0 ):         
        print(""GCD="" + str(b))
else:
        print(""GCD="" + str(a))",Runtime Error,0,OJ Error
1204,d0848951,"a = int(input(a))
b = int(input(b))
while( a > 0 and b > 0 ):          
         if(a>b):          
             a = a % b
         else:
              b = b % a
if( a == 0 ):         
        print(""GCD="" + str(b))
else:
        print(""GCD="" + str(a))",Runtime Error,0,OJ Error
1205,d0848951,"a = int(input(a))
b = int(input(b))
while( a > 0 and b > 0 ):          
         if(a>b):          
             a = a % b
        else:
              b = b % a
if( a == 0 ):         
        print(""GCD="" + str(b))
else:
        print(""GCD="" + str(a))",Compile Error,6,IndentationError
1206,d0848951,"a = int(input(a))
b = int(input(b))
while( a > 0 and b > 0 ):          
           if(a>b):          
             a = a % b
           else:
              b = b % a
if( a == 0 ):         
        print(""GCD="" + str(b))
else:
        print(""GCD="" + str(a))",Runtime Error,6,IndentationError
1207,d0848951,"a = int(input(a))
b = int(input(b))
while( a > 0 and b > 0 ):          
           if(a>b):          
             a = a % b
           else:
                b = b % a
if( a == 0 ):         
        print(""GCD="" + str(b))
else:
        print(""GCD="" + str(a))",Runtime Error,6,IndentationError
1208,d0848951,"a = int(input(a))
b = int(input(b))
while( a > 0 and b > 0 ):          
if(a>b):          
             a = a % b
else:
                b = b % a
if( a == 0 ):         
        print(""GCD="" + str(b))
else:
        print(""GCD="" + str(a))",Compile Error,4,IndentationError
1209,d0848951,"a = int(input(a))
b = int(input(b))
while( a > 0 and b > 0 ):          
     if(a>b):          
             a = a % b
     else:
             b = b % a
if( a == 0 ):         
        print(""GCD="" + str(b))
else:
        print(""GCD="" + str(a))",Runtime Error,6,IndentationError
1210,d0650237,"a=input()
b=input()
def computeGCD(x, y): 
  
    if x > y: 
        small = y 
    else: 
        small = x 
    for i in range(1, small+1): 
        if((x % i == 0) and (y % i == 0)): 
            gcd = i 
              
    return gcd 
print (GCD=) 
print (computeGCD(int(a),int(b)))",Compile Error,1,SyntaxError: invalid syntax
1211,d0652332,"a=int(input())
b=int(input())
print(""GCD ="",a,b, hcf(a,b))",Runtime Error,3,Variable or function not defined
1212,d0617304,"def gcd(m, n):
    return m if n == 0 else gcd(n, m % n)
m =input()
n =input()
print(""GCD = "", gcd(m, n))",Runtime Error,2,SyntaxError: invalid syntax
1213,d0783087,"a = int(input())
b = int(input())

if a<b:
    temp = a
    a = b
    b = temp
remainder = a % b
while remainder != 0 :
    remainder = a % b
    a = b
    b = remainder
print('GCD ='a)",Compile Error,1,SyntaxError: invalid syntax
1214,d0651566,"sum=0
for i in range (1,a,b):
sum += i
print(sum)",Compile Error,3,IndentationError
1215,d0651566,"sum=0
for i in range (1,a,b):
  sum += i
print(sum)",Runtime Error,1,No input
1216,d0651566,"sum = 0
a=int(input())
b=int(input())
for i in range(0,a+1,b):
sum = sum + i
print (sum)",Compile Error,5,IndentationError
1217,d0651566,"a = int(input())
i=0
sum = 0
while (i<=a):
sum = sum + i
i = i+2
print (""sum="",sum)",Compile Error,5,IndentationError
1218,d0651566,"a = int(input())
i=0
sum = 0
while (i<=a):
sum = sum + i
i = i+2
print (""sum = "",sum)",Compile Error,5,IndentationError
1219,d0651566,"a = int(input())
i=0
sum = 0
while (i<=a):
sum = sum + i
i = i+2
print (""sum ="",sum)",Compile Error,5,IndentationError
1220,d0651566,"a = int(input())
b= int(input())
i=0
sum = 0
while (i<=a):
sum = sum + i
i = i+b
print (""sum ="",sum)",Compile Error,6,IndentationError
1221,d0651566,"a = int(input())
b = int(input())
i=0
sum = 0
while (i<=a):
sum = sum + i
i = i+b
print (""sum ="",sum)",Compile Error,6,IndentationError
1222,d0651566,"a = int(input())
b = int(input())
i=0
sum = 0
 while (i<=a):
   sum = sum + i
   i = i+b
print (""sum ="",sum)",Compile Error,5,IndentationError
1223,d0651566,"a = int(input())
b = int(input())
i=0
sum = 0
 while (i<=a):
   sum = sum + i
   i = i+b
print (""sum ="",sum)",Compile Error,5,IndentationError
1224,d0646275,"a=input()
b=input()
sum=0
for i in range(1:a):
 if i%b==0:
  sum=sum+b
print(""sum = %d""%(sum))",Compile Error,4,SyntaxError: invalid syntax
1225,d0646275,"a=input()
b=input()
sum=0
for i in range(1,a):
 if i%b==0:
  sum=sum+b
print(""sum = %d""%(sum))",Runtime Error,4,Data Type Error
1226,d0572176,"a=int(input(""""))
b=int(input(""""))
for i in range(1,(a+1)):
    if (i % 2) == 0:
          sum += i
print(sum)",Runtime Error,0,OJ Error
1227,d0536475,"sum=0
a=int(input(""""))
b=int(input(""""))
for i in range(1,a):
    sum=sum+i*b
    i=i+1
     if  (i==6):
         break
print(""sum ="",int(sum))",Compile Error,7,IndentationError
1228,d0536475,"sum=0
a=int(input(""""))
b=int(input(""""))
for i in range(1,a):
    sum=sum+i*b
    i=i+1
      if  (i==6):
           break
print(""sum ="",int(sum))",Compile Error,7,IndentationError
1229,d0536475,"sum=0
a=int(input(""""))
b=int(input(""""))
for i in range(1,a):
    sum=sum+i*b
    i=i+1
      if(i==6):
         break
print(""sum ="",int(sum))",Compile Error,7,IndentationError
1230,d0536475,"sum=0
a=int(input("" ""))
b=int(input("" ""))
for i in range(1,a):
    sum=sum+i*b
    i=i+1
      if(i==6):
         break
print(""sum ="",int(sum))",Compile Error,7,IndentationError
1231,d0536475,"sum=0
a=int(input("" ""))
b=int(input("" ""))
for i in range(1,a):
    sum=sum+i*b
    i=i+1
      if i==6:
         break
print(""sum ="",int(sum))",Compile Error,7,IndentationError
1232,d0536475,"a=int(input())
b=int(input())
sum=0
for i in range(1,a+1):
     if i%b==0:
        sum += i 
print(""sum = "",sum) 我猜是最後一行",Compile Error,7,"line 7
    print(""sum = """
1233,d0536475,"a=int(input())
b=int(input())

for i in range(1,a+1):
     if i%b==0:
        sum += i 
print(""sum ="",sum)",Runtime Error,0,OJ Error
1234,d0536475,"a=int(input())
b=int(input())

for i in range(1,a+1):
    if i%b==0:
       sum += i 
print(""sum = "",int(sum))",Runtime Error,0,OJ Error
1235,d0536475,"a=int(input())
b=int(input())

for i in range(1,a+1):
    if (i%b)==0:
       sum += i 
print(""sum = "",int(sum))",Runtime Error,0,OJ Error
1236,d0536475,"sum=0
a=int(input())
b=int(input())

while i<=a:
    if (i%b)==0 :
        sum=sum+i
        i=i+1 
print(""sum = "",sum)",Runtime Error,0,No output
1237,d0536475,"sum=0
a=int(input())
b=int(input())
i沒有影響吧 要從1開始 那while後面放1就好了 那怎麼累加? 可是i只有1個數字
while i<=a:
    if (i%b)==0 :
        sum=sum+i
        i=i+1 
print(""sum = "",sum)  
break",Compile Error,4,SyntaxError: invalid syntax
1238,d0536475,"sum=0
a=int(input())
b=int(input())

while i<=a:
    if (i%b)==0 :
        sum=sum+i
        i=i+1 
print(""sum = "",sum)  
break",Compile Error,1,SyntaxError: 'break' outside loop
1239,d0536475,"sum=0
a=int(input())
b=int(input())
i=1
while i<=a:
    if (i%b)==0 :
        sum=sum+i
        i=i+1 
print(""sum = "",sum)  
break",Compile Error,1,SyntaxError: 'break' outside loop
1240,d0510173,"sum = 0
for i in range(2,11,2):

print(sum)",Compile Error,4,IndentationError
1241,d0510173,"sum = 0
for i in range(0,11,2):

print(sum)",Compile Error,4,IndentationError
1242,d0510173,"sum = 0
for i in range(0,11,2)

print(sum)",Compile Error,2,SyntaxError: invalid syntax
1243,d0510173,"a = int(input())
b = int(input())
sum = 0
for i in range(0,a+1,b):
  sum += i
print(""sum　=　""+str(sum))",Runtime Error,5,IndentationError
1244,d0510173,"a = int(input())
b = int(input())
sum = 0
for i in range(0,a+1,b):
  sum += i
print(""sum　=""+str(sum))",Runtime Error,5,IndentationError
1245,d0510173,"a = int(input())
b = int(input())
sum = 0
for i in range(0,a+1,b):
  sum += i
print(""sum　=　""　+　str(sum))",Compile Error,6,SyntaxError: invalid character in identifier
1246,d0510173,"a = int(input())
b = int(input())
ans = 0
for i in range(0,a+1,b):
  ans += i
print(""sum　=　""　+　str(ans))",Compile Error,6,SyntaxError: invalid character in identifier
1247,d0510173,"a = int(input())
b = int(input())

for i in range(0,a+1,b):
  ans += i
print(""sum = ""+str(ans))",Runtime Error,5,Variable or function not defined
1248,d0510173,"a = int(input())
b = int(input())

for i in range(0,a+1,b):
  ans += i
print(""sum = ""+str(ans))",Runtime Error,5,Variable or function not defined
1249,d0827022,"a = int(input())
b = int(input())
sum = 0

for i in range(a+1):
  i*=b
  sum+=i
  
  if i > a:
    break
  
	print(""sum ="",sum)",Compile Error,1,IndentationError
1250,d0649886,"a = int(input(''))
  b = int(input(''))
  sum = 0
    for i in range(0,a+1,b):
	if i % b == 0
      sum+=i
      
      print('sum = '+ str(sum))",Compile Error,2,IndentationError
1251,d0649886,"a = int(input(''))
    b = int(input(''))
    sum = 0
    for i in range(0,a+1,b):
	if i % b == 0:
      sum+=i
      
      print('sum = '+ str(sum))",Compile Error,2,IndentationError
1252,d0649886,"a = int(input(''))
    b = int(input(''))
    sum = 0
    for i in range(0,a+1,b):
		if i % b == 0:
      sum+=i
      
      print('sum = '+ str(sum))",Compile Error,2,IndentationError
1253,d0649886,"a = int(input(''))
    b = int(input(''))
    sum = 0
    for i in range(a):
		if i % b == 0:
      sum+=i
      
      print('sum = '+ str(sum))",Compile Error,2,IndentationError
1254,d0649886,"a = int(input(''))
    b = int(input(''))
    sum = 0
    for i in range(a)
		if i % b == 0
      sum+=i
      
      print('sum = '+ str(sum))",Compile Error,2,IndentationError
1255,d0649886,"a = int(input(''))
    b = int(input(''))
    sum = 0
    for i in range(a):
		if i % b == 0:
      		sum+=i
      
      print('sum = '+ str(sum))",Compile Error,2,IndentationError
1256,d0649886,"a = int(input(''))
    b = int(input(''))
    sum = 0
    for i in range(a):
		if i % b == 0:
    		sum+=i
      
    print('sum = '+ str(sum))",Compile Error,2,IndentationError
1257,d0649886,"a = int(input(''))
    b = int(input(''))
    sum = 0
    for i in range(a):
		if i % b == 0:
    		sum+=i
      
    print('sum = '+ int(sum))",Compile Error,2,IndentationError
1258,d0649886,"a = int(input(''))
    b = int(input(''))
    sum = 0
    for i in range(a):
		if i % b == 0:
    		sum += i
      
    print('sum = '+ int(sum))",Compile Error,2,IndentationError
1259,d0649886,"a = int(input(''))
    b = int(input(''))
    sum = 0
    for i in range(a):
		if i % b == 0:
    		sum += i
      
    print(""sum = %d""%(sum))",Compile Error,2,IndentationError
1260,d0649886,"a = int(input())
    b = int(input())
    sum = 0
    for i in range(a):
		if i % b == 0:
    		sum += i
      
    print(""sum = %d""%(sum))",Compile Error,2,IndentationError
1261,d0649886,"a = int(input())
    b = int(input())
    sum = 0
    for i in range(a):
		  if i % b == 0:
    		sum += i
      
    print(""sum = %d""%(sum))",Compile Error,2,IndentationError
1262,d0511854,"a=int(input())
b=int(input())
c=int(a/b)
s=0
for i in range(a/b+1):
    s+=b*i
print(""sum = "",s)",Runtime Error,5,Data Type Error
1263,d0511854,"a=int(input())
b=int(input())
c=int(a/b)
s=0
for i in range(a/b+1):
    s+=b*i
print(""sum = "",s)",Runtime Error,5,Data Type Error
1264,d0511854,"a=int(input())
b=int(input())
while(b*i<=a):
    s+=b*i
    i = i+1
print(""sum = "",s)",Runtime Error,5,Data Type Error
1265,d0511854,"a=int(input())
b=int(input())
s=0
for i in range(1.a+1):
    if (i)%b==0 :
        s+=i
print(""sum = "",s)",Compile Error,4,SyntaxError: invalid syntax
1266,d0613326,"a = int(input())
b = int(input())
i=0
sum=0
while(i<a):
  sum = sum + i
  i=i+1
print('sum'=sum)",Compile Error,8,SyntaxError: keyword can't be an expression
1267,d0583762,"sum=0
a=int(input())
b=int(input())
for i in range(1,a+1):
     if i % b==0:
         sum=sum+i
print(""sum = ""sum)",Compile Error,7,SyntaxError: invalid syntax
1268,d0583762,"sum=0
a=int(input())
b=int(input())
for i in range(1,a+1):
     if i % b==0:
         sum=sum+i
print(""sum =""sum)",Compile Error,7,SyntaxError: invalid syntax
1269,d0789508,"a=int(input())
b=int(input())
for i in rang(a)
sum=0
 if i % b==0
 sum=+i
print(""sum="",sum)",Compile Error,3,SyntaxError: invalid syntax
1270,d0789508,"a=int(input())
b=int(input())
for i in rang(a)
sum=0
 if i % b==0
 sum=+i
print(""sum="",sum)",Compile Error,3,SyntaxError: invalid syntax
1271,d0789508,"a=int(input())
b=int(input())
for i in range(a)
sum=0
 if i % b==0
 sum=+i
print(""sum="",sum)",Compile Error,3,SyntaxError: invalid syntax
1272,d0789508,"a=int(input())
b=int(input())
a+=1
for i in range(a):
    if i % b==0:
        sum+=i
print(""sum="",sum)",Runtime Error,0,OJ Error
1273,d0789508,"a=int(input())
b=int(input())
a+=1
for i in range(a):
    if i % b==0:
        sum+=i
print(""sum="",sum)",Runtime Error,0,OJ Error
1274,d0789508,"a=int(input())
b=int(input())
a+=1
for i in range(a):
    if i % b==0:
        sum+=i
print('sum=',sum)",Runtime Error,0,OJ Error
1275,d0789508,"a=int(input())
b=int(input())
a+=1
sum=0
for i in range(a):
    if i % b==0:
        sum+=i
print(''sum='',sum)",Compile Error,8,SyntaxError: invalid syntax
1276,d0789508,"a=int(input())
b=int(input())
a+=1
sum=0
for i in range(a):
    if i % b==0:
        sum+=i
print(''sum='',sum)",Compile Error,8,SyntaxError: invalid syntax
1277,d0789508,"a=int(input())
b=int(input())
sum=0
i=1
if(i==a):
    i=i+1
  if(i % b==0):
        sum=sum+i
print('sum=',sum)",Compile Error,7,IndentationError
1278,d0789508,"a=int(input())
b=int(input())
i=1
while(i<a+1):
 if(i%b==0):
     sum=sum+i
     i+=1
 else:
     i+=1
print('sum=',sum)",Runtime Error,5,IndentationError
1279,d0789508,"a=int(input())
b=int(input())
sum=0
a=a+1
i=1
while(i<a):
 if(i%b==0):
     sum=sum+i
     i+=1
 else:
     i+=1
print(''sum= '', sum)",Compile Error,12,SyntaxError: invalid syntax
